date,hotspot_thailand_day,hotspot_thailand_night,hotspot_myanmar_day,hotspot_myanmar_night,hotspot_cambodia_day,hotspot_cambodia_night,hotspot_lao_pdr_day,hotspot_lao_pdr_night,hotspot_p_malaysia_day,hotspot_p_malaysia_night
2019-04-13,199.0,57.0,1767.0,27.0,37.0,0.0,1075.0,14.0,15.0,0.0
2019-04-14,166.0,65.0,329.0,16.0,57.0,0.0,701.0,21.0,1.0,1.0
2019-04-15,69.0,11.0,477.0,0.0,22.0,0.0,418.0,4.0,9.0,1.0
2019-04-16,98.0,11.0,437.0,1.0,22.0,0.0,376.0,3.0,2.0,2.0
2019-04-17,129.0,2.0,522.0,7.0,20.0,0.0,358.0,4.0,0.0,1.0
2019-04-18,228.0,25.0,1123.0,32.0,44.0,0.0,639.0,30.0,13.0,0.0
2019-04-19,172.0,75.0,553.0,8.0,127.0,0.0,985.0,42.0,11.0,5.0
2019-04-20,109.0,37.0,446.0,9.0,81.0,0.0,788.0,91.0,12.0,0.0
2019-04-21,88.0,0.0,305.0,2.0,37.0,0.0,456.0,3.0,0.0,1.0
2019-04-22,50.0,0.0,243.0,13.0,39.0,0.0,191.0,0.0,4.0,0.0
2019-04-23,95.0,3.0,538.0,16.0,50.0,0.0,55.0,1.0,0.0,0.0
2019-04-24,150.0,10.0,429.0,19.0,87.0,4.0,204.0,13.0,4.0,0.0
2019-04-25,52.0,9.0,229.0,8.0,35.0,0.0,352.0,10.0,1.0,1.0
2019-04-26,47.0,2.0,211.0,7.0,53.0,1.0,262.0,4.0,2.0,0.0
2019-04-27,46.0,2.0,331.0,13.0,68.0,3.0,108.0,1.0,0.0,0.0
2019-04-28,106.0,11.0,387.0,13.0,28.0,0.0,73.0,0.0,0.0,0.0
2019-04-29,212.0,37.0,304.0,42.0,226.0,1.0,114.0,4.0,4.0,0.0
2019-04-30,138.0,34.0,168.0,12.0,85.0,0.0,90.0,4.0,2.0,0.0
2019-05-01,180.0,5.0,79.0,0.0,77.0,4.0,59.0,2.0,3.0,2.0
2019-05-02,75.0,6.0,63.0,1.0,69.0,4.0,59.0,3.0,0.0,1.0
2019-05-03,117.0,0.0,84.0,2.0,50.0,1.0,55.0,0.0,3.0,0.0
2019-05-04,100.0,3.0,28.0,1.0,43.0,0.0,22.0,0.0,6.0,0.0
2019-05-05,30.0,14.0,27.0,1.0,0.0,0.0,43.0,2.0,16.0,1.0
2019-05-06,13.0,0.0,24.0,1.0,38.0,5.0,30.0,6.0,12.0,3.0
2019-05-07,11.0,,51.0,,2.0,,20.0,,2.0,
2019-05-08,,0.0,,5.0,,0.0,,2.0,,0.0
2019-05-09,14.0,0.0,331.0,20.0,0.0,0.0,43.0,0.0,3.0,0.0
2019-05-10,29.0,5.0,242.0,18.0,3.0,0.0,65.0,5.0,8.0,0.0
2019-05-11,21.0,1.0,80.0,6.0,0.0,0.0,32.0,2.0,2.0,0.0
2019-05-12,7.0,0.0,36.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0
2019-05-13,4.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0
2019-05-14,3.0,0.0,33.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0
2019-05-15,13.0,0.0,68.0,4.0,0.0,0.0,20.0,5.0,3.0,0.0
2019-05-16,11.0,1.0,31.0,2.0,18.0,0.0,36.0,3.0,1.0,0.0
2019-05-17,10.0,1.0,16.0,0.0,8.0,1.0,47.0,1.0,0.0,0.0
2019-05-18,17.0,0.0,41.0,8.0,9.0,2.0,60.0,1.0,0.0,3.0
2019-05-19,20.0,1.0,75.0,4.0,23.0,0.0,136.0,10.0,1.0,0.0
2019-05-20,74.0,3.0,199.0,10.0,22.0,0.0,152.0,1.0,1.0,0.0
2019-05-21,11.0,0.0,79.0,5.0,22.0,0.0,17.0,2.0,3.0,0.0
2019-05-22,0.0,0.0,30.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0
2019-05-23,1.0,0.0,11.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0
2019-05-24,1.0,0.0,8.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0
2019-05-25,15.0,0.0,7.0,0.0,4.0,0.0,7.0,0.0,3.0,0.0
2019-05-26,10.0,,5.0,,12.0,,18.0,,10.0,
2019-05-27,5.0,0.0,12.0,3.0,6.0,0.0,11.0,0.0,7.0,3.0
2019-05-28,0.0,0.0,12.0,0.0,2.0,0.0,2.0,0.0,7.0,1.0
2019-05-29,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2019-05-30,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-31,3.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
2019-06-01,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0
2019-06-02,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0
2019-06-03,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-04,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2019-06-05,1.0,,2.0,,8.0,,1.0,,2.0,
2019-06-06,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-06-07,2.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0
2019-06-08,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-10,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0
2019-06-11,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
2019-06-12,4.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0
2019-06-13,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019-06-15,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0
2019-06-16,1.0,,0.0,,2.0,,0.0,,2.0,
2019-06-17,0.0,,0.0,,4.0,,0.0,,0.0,
2019-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-19,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2019-06-20,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0
2019-06-21,5.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0
2019-06-22,12.0,0.0,1.0,0.0,13.0,0.0,9.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2019-06-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-06-25,0.0,,0.0,,0.0,,0.0,,0.0,
2019-06-26,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2019-06-27,2.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,2.0,0.0
2019-06-28,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0
2019-06-29,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0
2019-06-30,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-07-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2019-07-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2019-07-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2019-07-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-07-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2019-07-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-07-08,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0
2019-07-09,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0
2019-07-10,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2019-07-11,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0
2019-07-12,2.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0
2019-07-13,6.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,7.0,0.0
2019-07-14,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,0.0
2019-07-15,1.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0
2019-07-16,0.0,0.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0
2019-07-17,3.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
2019-07-18,8.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0
2019-07-19,8.0,0.0,2.0,0.0,19.0,0.0,2.0,0.0,7.0,0.0
2019-07-20,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0
2019-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2019-07-22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-07-23,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0
2019-07-24,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0
2019-07-29,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0
2019-07-30,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,7.0,4.0
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2019-08-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2019-08-04,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
2019-08-06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-08-08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
2019-08-09,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2019-08-14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
2019-08-15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-18,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0
2019-08-19,5.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,7.0,0.0
2019-08-20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0
2019-08-21,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,1.0
2019-08-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2019-08-25,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-08-28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-08-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
2019-08-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-09-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
2019-09-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
2019-09-08,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0
2019-09-09,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0
2019-09-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-09-12,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-09-14,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2019-09-15,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-09-16,9.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0
