date_time,wind_speed_BKK,wind_dir_BKK,wind_speed_Chiangmai,wind_dir_Chiangmai,wind_speed_Khonkaen,wind_dir_Khonkaen,wind_speed_Rayong,wind_dir_Rayong,wind_speed_Saraburi,wind_dir_Saraburi,wind_speed_Surat,wind_dir_Surat
2019-07-09 06:00:00,31.0,273.0,27.0,267.0,17.0,282.0,25.0,250.0,34.0,273.0,17.0,248.0
2019-07-09 12:00:00,25.0,275.0,18.0,253.0,15.0,270.0,23.0,262.0,28.0,268.0,16.0,240.0
2019-07-09 18:00:00,27.0,263.0,24.0,247.0,27.0,253.0,27.0,275.0,31.0,255.0,15.0,220.0
2019-07-10 00:00:00,33.0,273.0,34.0,263.0,36.0,268.0,26.0,278.0,34.0,262.0,13.0,218.0
2019-07-10 06:00:00,36.0,275.0,33.0,262.0,31.0,280.0,30.0,262.0,39.0,275.0,14.0,217.0
2019-07-10 12:00:00,29.0,272.0,20.0,245.0,18.0,272.0,28.0,258.0,31.0,270.0,10.0,210.0
2019-07-10 18:00:00,25.0,275.0,35.0,240.0,7.0,263.0,33.0,265.0,34.0,258.0,10.0,237.0
2019-07-11 00:00:00,18.0,280.0,25.0,253.0,24.0,278.0,24.0,267.0,27.0,255.0,6.0,208.0
2019-07-11 06:00:00,19.0,285.0,39.0,265.0,24.0,265.0,26.0,263.0,25.0,267.0,7.0,218.0
2019-07-11 12:00:00,14.0,275.0,24.0,247.0,15.0,272.0,23.0,270.0,21.0,265.0,10.0,212.0
2019-07-11 18:00:00,22.0,267.0,21.0,242.0,13.0,215.0,28.0,272.0,29.0,257.0,11.0,253.0
2019-07-12 00:00:00,21.0,258.0,33.0,273.0,19.0,263.0,24.0,268.0,30.0,248.0,9.0,202.0
2019-07-12 06:00:00,18.0,273.0,28.0,270.0,26.0,278.0,29.0,265.0,24.0,265.0,8.0,212.0
2019-07-12 12:00:00,15.0,298.0,29.0,268.0,12.0,262.0,22.0,268.0,18.0,272.0,9.0,218.0
2019-07-12 18:00:00,20.0,287.0,22.0,258.0,9.0,228.0,21.0,278.0,19.0,267.0,12.0,247.0
2019-07-13 00:00:00,21.0,257.0,27.0,277.0,17.0,242.0,27.0,252.0,31.0,260.0,14.0,253.0
2019-07-13 06:00:00,20.0,285.0,28.0,272.0,29.0,278.0,28.0,268.0,23.0,270.0,19.0,242.0
2019-07-13 12:00:00,22.0,288.0,28.0,273.0,18.0,263.0,22.0,278.0,25.0,273.0,19.0,235.0
2019-07-13 18:00:00,28.0,275.0,28.0,267.0,19.0,253.0,31.0,277.0,27.0,273.0,17.0,253.0
2019-07-14 00:00:00,28.0,282.0,28.0,287.0,31.0,267.0,25.0,280.0,32.0,273.0,29.0,272.0
2019-07-14 06:00:00,38.0,290.0,27.0,277.0,33.0,285.0,29.0,303.0,38.0,285.0,36.0,283.0
2019-07-14 12:00:00,38.0,292.0,25.0,275.0,15.0,285.0,31.0,303.0,29.0,287.0,33.0,273.0
2019-07-14 18:00:00,33.0,285.0,27.0,252.0,16.0,273.0,35.0,287.0,34.0,287.0,31.0,292.0
2019-07-15 00:00:00,31.0,287.0,29.0,270.0,19.0,277.0,25.0,300.0,30.0,273.0,33.0,282.0
2019-07-15 06:00:00,32.0,297.0,22.0,273.0,17.0,298.0,28.0,283.0,30.0,285.0,40.0,288.0
2019-07-15 12:00:00,28.0,282.0,17.0,257.0,10.0,247.0,24.0,282.0,22.0,268.0,33.0,265.0
2019-07-15 18:00:00,31.0,272.0,17.0,257.0,17.0,202.0,28.0,268.0,27.0,253.0,25.0,282.0
2019-07-16 00:00:00,31.0,290.0,18.0,263.0,21.0,253.0,19.0,297.0,31.0,273.0,31.0,277.0
2019-07-16 06:00:00,30.0,295.0,11.0,287.0,13.0,273.0,27.0,293.0,28.0,282.0,36.0,285.0
2019-07-16 12:00:00,26.0,282.0,8.0,238.0,7.0,243.0,23.0,290.0,19.0,255.0,31.0,278.0
2019-07-16 18:00:00,28.0,287.0,9.0,192.0,8.0,218.0,25.0,297.0,27.0,252.0,34.0,282.0
2019-07-17 00:00:00,30.0,273.0,15.0,213.0,13.0,192.0,16.0,293.0,28.0,253.0,42.0,272.0
2019-07-17 06:00:00,22.0,263.0,6.0,148.0,10.0,233.0,19.0,268.0,26.0,252.0,41.0,267.0
2019-07-17 12:00:00,16.0,252.0,10.0,162.0,14.0,198.0,20.0,255.0,23.0,238.0,35.0,257.0
2019-07-17 18:00:00,24.0,260.0,12.0,173.0,18.0,198.0,30.0,272.0,29.0,235.0,37.0,268.0
2019-07-18 00:00:00,16.0,268.0,20.0,215.0,24.0,190.0,22.0,272.0,25.0,235.0,39.0,257.0
2019-07-18 06:00:00,20.0,283.0,8.0,317.0,18.0,212.0,24.0,283.0,24.0,240.0,36.0,255.0
2019-07-18 12:00:00,19.0,277.0,7.0,183.0,15.0,223.0,25.0,283.0,20.0,242.0,28.0,248.0
2019-07-18 18:00:00,21.0,270.0,13.0,190.0,16.0,213.0,26.0,277.0,24.0,252.0,34.0,262.0
2019-07-19 00:00:00,13.0,265.0,15.0,217.0,26.0,213.0,22.0,253.0,25.0,247.0,42.0,243.0
2019-07-19 06:00:00,20.0,267.0,12.0,275.0,19.0,228.0,25.0,272.0,29.0,252.0,27.0,260.0
2019-07-19 12:00:00,20.0,293.0,8.0,257.0,13.0,242.0,18.0,282.0,23.0,262.0,29.0,243.0
2019-07-19 18:00:00,9.0,268.0,8.0,207.0,12.0,195.0,12.0,237.0,18.0,257.0,33.0,248.0
2019-07-20 00:00:00,10.0,233.0,17.0,230.0,22.0,197.0,18.0,230.0,22.0,215.0,39.0,242.0
2019-07-20 06:00:00,15.0,242.0,10.0,268.0,20.0,202.0,25.0,240.0,23.0,240.0,39.0,242.0
2019-07-20 12:00:00,14.0,265.0,9.0,230.0,13.0,198.0,21.0,253.0,16.0,253.0,37.0,227.0
2019-07-20 18:00:00,16.0,243.0,8.0,182.0,14.0,197.0,26.0,238.0,17.0,233.0,38.0,238.0
2019-07-21 00:00:00,26.0,227.0,19.0,207.0,18.0,208.0,30.0,230.0,32.0,223.0,54.0,217.0
2019-07-21 06:00:00,29.0,228.0,16.0,217.0,24.0,220.0,42.0,232.0,28.0,223.0,42.0,230.0
2019-07-21 12:00:00,30.0,237.0,12.0,237.0,21.0,218.0,36.0,247.0,31.0,233.0,23.0,213.0
2019-07-21 18:00:00,30.0,247.0,16.0,217.0,24.0,230.0,38.0,260.0,29.0,252.0,23.0,227.0
2019-07-22 00:00:00,31.0,253.0,22.0,248.0,27.0,263.0,44.0,253.0,32.0,257.0,32.0,235.0
2019-07-22 06:00:00,33.0,248.0,21.0,260.0,35.0,283.0,35.0,253.0,33.0,265.0,39.0,238.0
2019-07-22 12:00:00,30.0,260.0,27.0,253.0,22.0,283.0,33.0,255.0,30.0,260.0,35.0,253.0
2019-07-22 18:00:00,27.0,272.0,27.0,263.0,33.0,277.0,33.0,272.0,24.0,267.0,19.0,250.0
2019-07-23 00:00:00,16.0,272.0,22.0,272.0,37.0,270.0,23.0,278.0,25.0,265.0,24.0,235.0
2019-07-23 06:00:00,19.0,268.0,24.0,257.0,43.0,260.0,26.0,253.0,27.0,253.0,28.0,262.0
2019-07-23 12:00:00,24.0,267.0,33.0,257.0,34.0,258.0,25.0,270.0,37.0,257.0,26.0,260.0
2019-07-23 18:00:00,32.0,277.0,42.0,267.0,33.0,273.0,33.0,283.0,36.0,258.0,16.0,272.0
2019-07-24 00:00:00,26.0,283.0,28.0,265.0,45.0,280.0,22.0,298.0,29.0,273.0,19.0,255.0
2019-07-24 06:00:00,28.0,273.0,30.0,267.0,42.0,273.0,19.0,258.0,33.0,275.0,24.0,243.0
2019-07-24 12:00:00,32.0,282.0,23.0,252.0,24.0,262.0,22.0,275.0,40.0,283.0,26.0,230.0
2019-07-24 18:00:00,34.0,270.0,36.0,263.0,37.0,277.0,32.0,270.0,38.0,273.0,23.0,245.0
2019-07-25 00:00:00,39.0,275.0,26.0,270.0,40.0,280.0,30.0,265.0,33.0,273.0,31.0,243.0
2019-07-25 06:00:00,35.0,273.0,28.0,260.0,33.0,287.0,29.0,277.0,39.0,268.0,37.0,257.0
2019-07-25 12:00:00,32.0,267.0,23.0,262.0,23.0,270.0,26.0,270.0,37.0,257.0,26.0,252.0
2019-07-25 18:00:00,43.0,258.0,27.0,242.0,28.0,238.0,36.0,260.0,42.0,252.0,19.0,255.0
2019-07-26 00:00:00,38.0,265.0,33.0,258.0,42.0,258.0,35.0,263.0,46.0,267.0,26.0,253.0
2019-07-26 06:00:00,41.0,278.0,25.0,250.0,38.0,285.0,36.0,272.0,52.0,273.0,28.0,258.0
2019-07-26 12:00:00,39.0,275.0,28.0,255.0,29.0,287.0,30.0,285.0,44.0,275.0,18.0,265.0
2019-07-26 18:00:00,31.0,290.0,32.0,255.0,27.0,297.0,32.0,298.0,38.0,285.0,17.0,268.0
2019-07-27 00:00:00,28.0,280.0,19.0,253.0,9.0,263.0,28.0,298.0,32.0,268.0,11.0,240.0
2019-07-27 06:00:00,32.0,275.0,15.0,232.0,16.0,268.0,32.0,277.0,39.0,262.0,26.0,258.0
2019-07-27 12:00:00,34.0,277.0,19.0,248.0,15.0,308.0,29.0,290.0,32.0,277.0,24.0,265.0
2019-07-27 18:00:00,21.0,293.0,19.0,257.0,17.0,275.0,29.0,288.0,25.0,280.0,15.0,250.0
2019-07-28 00:00:00,15.0,268.0,20.0,270.0,24.0,275.0,20.0,298.0,23.0,260.0,16.0,227.0
2019-07-28 06:00:00,16.0,263.0,10.0,283.0,9.0,293.0,17.0,250.0,24.0,255.0,18.0,260.0
2019-07-28 12:00:00,26.0,258.0,10.0,257.0,8.0,268.0,27.0,263.0,30.0,258.0,15.0,303.0
2019-07-28 18:00:00,27.0,273.0,12.0,235.0,4.0,342.0,26.0,277.0,30.0,253.0,11.0,252.0
2019-07-29 00:00:00,30.0,288.0,18.0,273.0,10.0,177.0,23.0,297.0,25.0,258.0,19.0,227.0
2019-07-29 06:00:00,27.0,280.0,16.0,288.0,21.0,263.0,24.0,272.0,33.0,273.0,23.0,243.0
2019-07-29 12:00:00,30.0,287.0,19.0,275.0,12.0,282.0,30.0,273.0,32.0,280.0,23.0,250.0
2019-07-29 18:00:00,38.0,278.0,24.0,268.0,14.0,275.0,37.0,278.0,37.0,277.0,26.0,263.0
2019-07-30 00:00:00,51.0,283.0,30.0,280.0,36.0,273.0,31.0,282.0,45.0,282.0,29.0,272.0
2019-07-30 06:00:00,44.0,305.0,25.0,280.0,32.0,302.0,45.0,298.0,31.0,307.0,31.0,280.0
2019-07-30 12:00:00,52.0,295.0,21.0,285.0,22.0,300.0,49.0,305.0,35.0,293.0,28.0,278.0
2019-07-30 18:00:00,42.0,302.0,16.0,273.0,27.0,297.0,47.0,292.0,42.0,290.0,25.0,272.0
2019-07-31 00:00:00,66.0,293.0,21.0,288.0,32.0,293.0,48.0,295.0,50.0,290.0,29.0,273.0
2019-07-31 06:00:00,50.0,295.0,24.0,293.0,37.0,293.0,51.0,285.0,51.0,293.0,36.0,277.0
2019-07-31 12:00:00,47.0,293.0,18.0,298.0,33.0,303.0,50.0,293.0,50.0,290.0,25.0,262.0
2019-07-31 18:00:00,52.0,277.0,18.0,262.0,23.0,282.0,58.0,277.0,53.0,272.0,29.0,252.0
2019-08-01 00:00:00,76.0,275.0,20.0,280.0,36.0,287.0,63.0,273.0,71.0,273.0,42.0,267.0
2019-08-01 06:00:00,71.0,275.0,16.0,287.0,27.0,300.0,62.0,272.0,65.0,277.0,50.0,262.0
2019-08-01 12:00:00,67.0,275.0,13.0,268.0,17.0,278.0,66.0,272.0,66.0,270.0,49.0,263.0
2019-08-01 18:00:00,61.0,272.0,19.0,258.0,40.0,275.0,69.0,277.0,63.0,265.0,48.0,262.0
2019-08-02 00:00:00,72.0,272.0,25.0,272.0,57.0,275.0,63.0,278.0,77.0,268.0,55.0,253.0
2019-08-02 06:00:00,70.0,270.0,24.0,277.0,54.0,275.0,65.0,272.0,74.0,268.0,58.0,255.0
2019-08-02 12:00:00,81.0,275.0,32.0,268.0,53.0,285.0,71.0,278.0,80.0,277.0,49.0,252.0
2019-08-02 18:00:00,62.0,278.0,52.0,270.0,71.0,280.0,70.0,278.0,68.0,273.0,41.0,255.0
2019-08-03 00:00:00,76.0,270.0,50.0,270.0,82.0,285.0,71.0,275.0,77.0,275.0,55.0,265.0
2019-08-03 06:00:00,76.0,283.0,35.0,263.0,74.0,290.0,68.0,285.0,69.0,278.0,62.0,272.0
2019-08-03 12:00:00,79.0,280.0,36.0,270.0,59.0,275.0,69.0,288.0,83.0,278.0,45.0,268.0
2019-08-03 18:00:00,72.0,288.0,48.0,273.0,69.0,283.0,64.0,283.0,53.0,283.0,44.0,268.0
2019-08-04 00:00:00,67.0,273.0,43.0,277.0,73.0,275.0,66.0,272.0,67.0,273.0,58.0,268.0
2019-08-04 06:00:00,73.0,285.0,35.0,278.0,57.0,278.0,65.0,275.0,75.0,285.0,63.0,273.0
2019-08-04 12:00:00,65.0,275.0,44.0,282.0,52.0,273.0,55.0,277.0,71.0,277.0,45.0,265.0
2019-08-04 18:00:00,54.0,268.0,32.0,268.0,36.0,267.0,58.0,278.0,58.0,265.0,52.0,263.0
2019-08-05 00:00:00,49.0,265.0,24.0,248.0,25.0,260.0,52.0,272.0,58.0,263.0,63.0,255.0
2019-08-05 06:00:00,57.0,268.0,14.0,227.0,10.0,220.0,55.0,270.0,61.0,260.0,59.0,263.0
2019-08-05 12:00:00,50.0,258.0,30.0,192.0,26.0,243.0,55.0,267.0,53.0,262.0,53.0,253.0
2019-08-05 18:00:00,51.0,260.0,32.0,205.0,41.0,285.0,55.0,262.0,50.0,255.0,59.0,252.0
2019-08-06 00:00:00,47.0,262.0,17.0,198.0,31.0,268.0,48.0,265.0,46.0,253.0,59.0,250.0
2019-08-06 06:00:00,62.0,273.0,24.0,210.0,33.0,273.0,59.0,272.0,63.0,267.0,58.0,257.0
2019-08-06 12:00:00,49.0,268.0,27.0,218.0,22.0,308.0,54.0,277.0,49.0,270.0,44.0,255.0
2019-08-06 18:00:00,47.0,270.0,30.0,240.0,30.0,290.0,51.0,278.0,47.0,272.0,44.0,265.0
2019-08-07 00:00:00,56.0,275.0,28.0,248.0,39.0,288.0,55.0,280.0,52.0,278.0,47.0,263.0
2019-08-07 06:00:00,49.0,278.0,23.0,258.0,44.0,290.0,58.0,285.0,49.0,277.0,45.0,275.0
2019-08-07 12:00:00,47.0,283.0,26.0,248.0,30.0,292.0,54.0,290.0,49.0,283.0,40.0,273.0
2019-08-07 18:00:00,48.0,288.0,39.0,262.0,37.0,293.0,55.0,297.0,50.0,278.0,36.0,280.0
2019-08-08 00:00:00,59.0,285.0,35.0,280.0,51.0,300.0,59.0,290.0,57.0,287.0,47.0,280.0
2019-08-08 06:00:00,54.0,288.0,29.0,280.0,52.0,308.0,63.0,295.0,59.0,287.0,55.0,287.0
2019-08-08 12:00:00,52.0,287.0,21.0,277.0,35.0,303.0,52.0,297.0,46.0,298.0,49.0,280.0
2019-08-08 18:00:00,56.0,292.0,18.0,290.0,27.0,290.0,56.0,292.0,41.0,287.0,53.0,285.0
2019-08-09 00:00:00,56.0,297.0,20.0,303.0,24.0,315.0,55.0,300.0,43.0,290.0,57.0,277.0
2019-08-09 06:00:00,50.0,303.0,20.0,307.0,20.0,330.0,54.0,297.0,45.0,297.0,59.0,273.0
2019-08-09 12:00:00,52.0,298.0,24.0,308.0,8.0,280.0,55.0,298.0,39.0,305.0,60.0,272.0
2019-08-09 18:00:00,44.0,303.0,24.0,293.0,13.0,210.0,52.0,287.0,32.0,308.0,55.0,272.0
2019-08-10 00:00:00,32.0,303.0,18.0,270.0,13.0,172.0,40.0,290.0,15.0,307.0,65.0,260.0
2019-08-10 06:00:00,28.0,292.0,16.0,315.0,6.0,215.0,37.0,285.0,16.0,257.0,65.0,267.0
2019-08-10 12:00:00,29.0,250.0,14.0,57.0,20.0,208.0,42.0,260.0,32.0,237.0,61.0,258.0
2019-08-10 18:00:00,51.0,260.0,13.0,130.0,30.0,193.0,55.0,258.0,39.0,223.0,61.0,267.0
2019-08-11 00:00:00,47.0,265.0,22.0,147.0,27.0,198.0,41.0,255.0,37.0,252.0,66.0,253.0
2019-08-11 06:00:00,36.0,268.0,30.0,142.0,26.0,208.0,37.0,270.0,40.0,263.0,60.0,257.0
2019-08-11 12:00:00,32.0,250.0,26.0,165.0,25.0,213.0,29.0,253.0,31.0,245.0,42.0,253.0
2019-08-11 18:00:00,34.0,247.0,21.0,192.0,36.0,215.0,40.0,247.0,32.0,230.0,40.0,253.0
2019-08-12 00:00:00,30.0,257.0,19.0,202.0,33.0,227.0,34.0,258.0,33.0,250.0,50.0,250.0
2019-08-12 06:00:00,33.0,253.0,15.0,220.0,18.0,245.0,32.0,250.0,34.0,252.0,49.0,252.0
2019-08-12 12:00:00,34.0,253.0,17.0,207.0,20.0,225.0,27.0,247.0,31.0,243.0,39.0,247.0
2019-08-12 18:00:00,30.0,237.0,31.0,240.0,30.0,225.0,33.0,247.0,35.0,235.0,27.0,248.0
2019-08-13 00:00:00,39.0,250.0,20.0,255.0,29.0,248.0,39.0,252.0,32.0,247.0,46.0,245.0
2019-08-13 06:00:00,29.0,258.0,20.0,258.0,32.0,265.0,36.0,252.0,31.0,265.0,40.0,245.0
2019-08-13 12:00:00,23.0,263.0,22.0,258.0,26.0,263.0,34.0,258.0,24.0,267.0,29.0,248.0
2019-08-13 18:00:00,29.0,260.0,22.0,250.0,31.0,267.0,34.0,265.0,26.0,253.0,33.0,255.0
2019-08-14 00:00:00,27.0,277.0,37.0,262.0,34.0,262.0,29.0,278.0,29.0,265.0,42.0,257.0
2019-08-14 06:00:00,29.0,277.0,29.0,273.0,33.0,295.0,27.0,272.0,33.0,273.0,39.0,250.0
2019-08-14 12:00:00,31.0,287.0,21.0,283.0,34.0,295.0,25.0,290.0,31.0,285.0,34.0,255.0
2019-08-14 18:00:00,34.0,283.0,30.0,275.0,20.0,290.0,25.0,278.0,32.0,280.0,33.0,278.0
2019-08-15 00:00:00,27.0,292.0,27.0,275.0,23.0,278.0,27.0,295.0,23.0,287.0,43.0,285.0
2019-08-15 06:00:00,26.0,298.0,28.0,280.0,30.0,287.0,23.0,295.0,26.0,283.0,39.0,287.0
2019-08-15 12:00:00,24.0,300.0,23.0,282.0,22.0,270.0,19.0,295.0,25.0,288.0,31.0,282.0
2019-08-15 18:00:00,26.0,277.0,25.0,288.0,17.0,262.0,20.0,265.0,26.0,255.0,29.0,273.0
2019-08-16 00:00:00,27.0,268.0,20.0,288.0,28.0,263.0,22.0,248.0,33.0,247.0,38.0,265.0
2019-08-16 06:00:00,28.0,273.0,22.0,277.0,22.0,255.0,19.0,272.0,34.0,258.0,39.0,255.0
2019-08-16 12:00:00,25.0,275.0,24.0,273.0,20.0,267.0,17.0,257.0,25.0,250.0,29.0,253.0
2019-08-16 18:00:00,24.0,247.0,25.0,273.0,17.0,223.0,21.0,242.0,32.0,240.0,28.0,242.0
2019-08-17 00:00:00,26.0,243.0,27.0,262.0,28.0,242.0,30.0,235.0,36.0,235.0,46.0,240.0
2019-08-17 06:00:00,25.0,255.0,24.0,278.0,30.0,242.0,35.0,247.0,37.0,250.0,41.0,243.0
2019-08-17 12:00:00,28.0,253.0,15.0,273.0,37.0,235.0,30.0,248.0,31.0,245.0,38.0,238.0
2019-08-17 18:00:00,35.0,250.0,20.0,250.0,42.0,235.0,39.0,250.0,39.0,237.0,28.0,247.0
2019-08-18 00:00:00,36.0,263.0,26.0,258.0,44.0,248.0,38.0,247.0,39.0,257.0,31.0,265.0
2019-08-18 06:00:00,33.0,262.0,24.0,275.0,40.0,265.0,36.0,252.0,40.0,262.0,31.0,273.0
2019-08-18 12:00:00,27.0,277.0,21.0,267.0,26.0,258.0,29.0,267.0,33.0,265.0,25.0,270.0
2019-08-18 18:00:00,32.0,272.0,32.0,255.0,25.0,247.0,31.0,278.0,32.0,268.0,20.0,263.0
2019-08-19 00:00:00,29.0,283.0,29.0,277.0,37.0,270.0,28.0,293.0,30.0,260.0,13.0,228.0
2019-08-19 06:00:00,21.0,265.0,25.0,278.0,36.0,278.0,22.0,267.0,30.0,268.0,18.0,258.0
2019-08-19 12:00:00,22.0,290.0,16.0,270.0,29.0,280.0,22.0,272.0,29.0,277.0,19.0,262.0
2019-08-19 18:00:00,31.0,282.0,23.0,270.0,19.0,283.0,23.0,288.0,38.0,280.0,17.0,263.0
2019-08-20 00:00:00,26.0,295.0,21.0,287.0,27.0,267.0,21.0,292.0,34.0,272.0,15.0,270.0
2019-08-20 06:00:00,30.0,282.0,14.0,300.0,21.0,320.0,24.0,280.0,37.0,280.0,21.0,265.0
2019-08-20 12:00:00,34.0,282.0,12.0,287.0,11.0,283.0,25.0,273.0,31.0,270.0,23.0,253.0
2019-08-20 18:00:00,34.0,270.0,11.0,240.0,17.0,273.0,31.0,268.0,38.0,258.0,23.0,248.0
2019-08-21 00:00:00,32.0,265.0,23.0,240.0,33.0,232.0,35.0,270.0,38.0,247.0,30.0,278.0
2019-08-21 06:00:00,39.0,275.0,12.0,278.0,30.0,252.0,39.0,273.0,46.0,267.0,30.0,280.0
2019-08-21 12:00:00,30.0,260.0,5.0,197.0,14.0,225.0,29.0,265.0,30.0,248.0,25.0,268.0
2019-08-21 18:00:00,33.0,248.0,19.0,175.0,32.0,227.0,38.0,252.0,34.0,235.0,30.0,260.0
2019-08-22 00:00:00,40.0,267.0,24.0,220.0,44.0,240.0,38.0,267.0,46.0,260.0,46.0,263.0
2019-08-22 06:00:00,34.0,257.0,16.0,253.0,35.0,258.0,33.0,265.0,38.0,258.0,44.0,263.0
2019-08-22 12:00:00,31.0,252.0,15.0,225.0,24.0,248.0,27.0,248.0,34.0,242.0,40.0,263.0
2019-08-22 18:00:00,36.0,248.0,22.0,230.0,31.0,243.0,35.0,250.0,41.0,237.0,38.0,268.0
2019-08-23 00:00:00,43.0,268.0,19.0,240.0,34.0,252.0,34.0,272.0,41.0,265.0,47.0,263.0
2019-08-23 06:00:00,41.0,267.0,17.0,265.0,40.0,267.0,40.0,263.0,42.0,267.0,48.0,268.0
2019-08-23 12:00:00,36.0,263.0,14.0,263.0,28.0,277.0,35.0,260.0,34.0,267.0,40.0,270.0
2019-08-23 18:00:00,35.0,263.0,11.0,253.0,30.0,267.0,38.0,275.0,36.0,258.0,38.0,272.0
2019-08-24 00:00:00,38.0,278.0,17.0,267.0,36.0,268.0,41.0,288.0,39.0,265.0,49.0,275.0
2019-08-24 06:00:00,38.0,283.0,14.0,312.0,28.0,305.0,35.0,282.0,37.0,282.0,52.0,273.0
2019-08-24 12:00:00,28.0,292.0,10.0,322.0,25.0,315.0,33.0,293.0,29.0,293.0,46.0,275.0
2019-08-24 18:00:00,34.0,287.0,9.0,268.0,17.0,293.0,32.0,287.0,38.0,272.0,44.0,270.0
2019-08-25 00:00:00,41.0,285.0,12.0,272.0,17.0,300.0,41.0,288.0,32.0,280.0,49.0,265.0
2019-08-25 06:00:00,27.0,278.0,12.0,338.0,26.0,337.0,37.0,273.0,29.0,273.0,54.0,273.0
2019-08-25 12:00:00,26.0,272.0,6.0,67.0,12.0,335.0,27.0,287.0,36.0,263.0,62.0,282.0
2019-08-25 18:00:00,40.0,273.0,9.0,175.0,18.0,240.0,42.0,273.0,33.0,257.0,67.0,275.0
2019-08-26 00:00:00,52.0,272.0,13.0,238.0,35.0,252.0,58.0,267.0,45.0,268.0,64.0,270.0
2019-08-26 06:00:00,50.0,272.0,9.0,317.0,30.0,283.0,62.0,268.0,47.0,272.0,59.0,275.0
2019-08-26 12:00:00,42.0,273.0,4.0,287.0,26.0,270.0,50.0,285.0,41.0,267.0,57.0,277.0
2019-08-26 18:00:00,47.0,275.0,7.0,212.0,25.0,262.0,45.0,283.0,46.0,268.0,48.0,282.0
2019-08-27 00:00:00,57.0,283.0,12.0,267.0,23.0,280.0,49.0,290.0,47.0,275.0,50.0,273.0
2019-08-27 06:00:00,45.0,288.0,11.0,302.0,11.0,300.0,51.0,290.0,42.0,283.0,54.0,285.0
2019-08-27 12:00:00,37.0,280.0,6.0,40.0,6.0,285.0,43.0,285.0,26.0,278.0,49.0,287.0
2019-08-27 18:00:00,50.0,278.0,5.0,142.0,4.0,240.0,51.0,292.0,37.0,262.0,49.0,293.0
2019-08-28 00:00:00,42.0,285.0,8.0,133.0,10.0,213.0,46.0,293.0,37.0,275.0,50.0,285.0
2019-08-28 06:00:00,31.0,287.0,8.0,97.0,10.0,265.0,34.0,283.0,20.0,303.0,50.0,275.0
2019-08-28 12:00:00,28.0,302.0,6.0,98.0,8.0,343.0,34.0,288.0,17.0,298.0,50.0,275.0
2019-08-28 18:00:00,24.0,285.0,4.0,105.0,7.0,53.0,28.0,293.0,16.0,280.0,49.0,275.0
2019-08-29 00:00:00,30.0,302.0,3.0,140.0,4.0,18.0,29.0,307.0,18.0,287.0,47.0,283.0
2019-08-29 06:00:00,29.0,305.0,9.0,17.0,15.0,0.0,36.0,300.0,22.0,302.0,46.0,282.0
2019-08-29 12:00:00,23.0,305.0,11.0,47.0,22.0,30.0,34.0,300.0,17.0,317.0,46.0,273.0
2019-08-29 18:00:00,19.0,302.0,6.0,30.0,15.0,25.0,36.0,298.0,13.0,298.0,57.0,280.0
2019-08-30 00:00:00,28.0,278.0,8.0,317.0,34.0,307.0,39.0,282.0,21.0,257.0,56.0,267.0
2019-08-30 06:00:00,29.0,288.0,19.0,330.0,39.0,352.0,40.0,282.0,36.0,273.0,59.0,260.0
2019-08-30 12:00:00,38.0,280.0,25.0,7.0,46.0,357.0,39.0,275.0,37.0,277.0,61.0,258.0
2019-08-30 18:00:00,36.0,277.0,32.0,20.0,24.0,347.0,47.0,263.0,38.0,272.0,58.0,265.0
2019-08-31 00:00:00,46.0,265.0,31.0,55.0,21.0,255.0,55.0,260.0,36.0,257.0,59.0,255.0
2019-08-31 06:00:00,60.0,262.0,21.0,62.0,49.0,237.0,56.0,260.0,51.0,258.0,62.0,252.0
2019-08-31 12:00:00,54.0,258.0,9.0,80.0,43.0,237.0,54.0,258.0,53.0,250.0,47.0,247.0
2019-08-31 18:00:00,49.0,263.0,10.0,215.0,33.0,237.0,54.0,263.0,51.0,252.0,50.0,255.0
2019-09-01 00:00:00,47.0,260.0,14.0,212.0,22.0,245.0,49.0,257.0,44.0,250.0,54.0,242.0
2019-09-01 06:00:00,37.0,250.0,17.0,190.0,29.0,253.0,49.0,253.0,43.0,243.0,59.0,247.0
2019-09-01 12:00:00,34.0,262.0,16.0,208.0,29.0,252.0,44.0,260.0,39.0,250.0,57.0,255.0
2019-09-01 18:00:00,41.0,272.0,9.0,237.0,32.0,273.0,33.0,287.0,48.0,268.0,65.0,278.0
2019-09-02 00:00:00,49.0,278.0,14.0,270.0,22.0,325.0,45.0,285.0,46.0,278.0,65.0,277.0
2019-09-02 06:00:00,50.0,288.0,14.0,290.0,43.0,310.0,56.0,282.0,48.0,292.0,60.0,270.0
2019-09-02 12:00:00,52.0,288.0,15.0,287.0,32.0,323.0,53.0,288.0,45.0,292.0,49.0,275.0
2019-09-02 18:00:00,49.0,288.0,16.0,280.0,18.0,3.0,53.0,293.0,47.0,285.0,37.0,278.0
2019-09-03 00:00:00,48.0,290.0,13.0,280.0,28.0,317.0,49.0,292.0,54.0,292.0,47.0,275.0
2019-09-03 06:00:00,51.0,288.0,11.0,320.0,47.0,323.0,50.0,288.0,56.0,288.0,46.0,275.0
2019-09-03 12:00:00,54.0,285.0,4.0,347.0,41.0,348.0,53.0,290.0,55.0,292.0,45.0,273.0
2019-09-03 18:00:00,48.0,292.0,6.0,158.0,40.0,13.0,54.0,295.0,46.0,293.0,42.0,278.0
